Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
20, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_MONUMENT, 44.5, 60, 0.0
20, LOC_CITY_NAME_LISBON, 3.0, BUILDING_MONUMENT, 39.0, 60, 0.0
20, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_MONUMENT, 45.5, 60, 0.0
21, LOC_CITY_NAME_TYRE, 9.0, UNIT_WARRIOR, 34.0, 40, 0.0
21, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SCOUT, 15.6, 30, 0.0
21, LOC_CITY_HA_NOI, 7.2, UNIT_SETTLER, 43.2, 80, 0.0
21, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 31.6, 80, 0.0
21, LOC_CITY_NAME_RA_KEDET, 13.0, UNIT_BUILDER, 61.0, 50, 5.2
21, LOC_CITY_NAME_MBANZA_KONGO, 10.0, DISTRICT_CAMPUS, 10.0, 63, 0.0
21, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 29.0, 60, 0.0
21, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 33.5, 60, 0.0
21, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_MONUMENT, 12.5, 60, 0.0
21, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 12.0, 65, 0.0
21, LOC_CITY_NAME_ANTIOCH, 2.0, BUILDING_GRANARY, 22.0, 65, 0.0
21, LOC_CITY_NAME_YEREVAN, 3.5, BUILDING_MONUMENT, 43.0, 60, 0.0
21, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_MONUMENT, 48.0, 60, 0.0
21, LOC_CITY_NAME_LISBON, 3.5, BUILDING_MONUMENT, 42.5, 60, 0.0
21, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_MONUMENT, 49.5, 60, 0.0
22, LOC_CITY_NAME_TYRE, 9.0, UNIT_WARRIOR, 43.0, 40, 3.0
22, LOC_CITY_NAME_ATHENS, 12.0, UNIT_SCOUT, 27.6, 30, 0.0
22, LOC_CITY_HA_NOI, 7.2, UNIT_SETTLER, 50.4, 80, 0.0
22, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 40.0, 80, 0.0
22, LOC_CITY_NAME_RA_KEDET, 12.4, UNIT_BUILDER, 12.4, 54, 0.0
22, LOC_CITY_NAME_MBANZA_KONGO, 7.2, DISTRICT_CAMPUS, 17.2, 63, 0.0
22, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 32.0, 60, 0.0
22, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 36.5, 60, 0.0
22, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 6.0, 40, 0.0
22, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 16.0, 65, 0.0
22, LOC_CITY_NAME_ANTIOCH, 2.0, BUILDING_GRANARY, 24.0, 65, 0.0
22, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 47.0, 60, 0.0
22, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_MONUMENT, 51.5, 60, 0.0
22, LOC_CITY_NAME_LISBON, 3.5, BUILDING_MONUMENT, 46.0, 60, 0.0
22, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_MONUMENT, 53.5, 60, 0.0
23, LOC_CITY_NAME_TYRE, 12.0, UNIT_SETTLER, 12.0, 80, 0.0
23, LOC_CITY_NAME_ATHENS, 12.0, UNIT_SCOUT, 39.6, 30, 8.4
23, LOC_CITY_HA_NOI, 7.2, UNIT_SETTLER, 57.6, 80, 0.0
23, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 48.4, 110, 0.0
23, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_BUILDER, 19.6, 54, 0.0
23, LOC_CITY_NAME_MBANZA_KONGO, 7.2, DISTRICT_CAMPUS, 24.4, 63, 0.0
23, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 35.0, 60, 0.0
23, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 39.5, 60, 0.0
23, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 12.0, 40, 0.0
23, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 20.0, 65, 0.0
23, LOC_CITY_NAME_ANTIOCH, 2.0, BUILDING_GRANARY, 26.0, 65, 0.0
23, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 51.0, 60, 0.0
23, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_MONUMENT, 55.0, 60, 0.0
23, LOC_CITY_NAME_LISBON, 3.5, BUILDING_MONUMENT, 49.5, 60, 0.0
23, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_MONUMENT, 57.5, 60, 0.0
24, LOC_CITY_NAME_TYRE, 9.0, UNIT_SETTLER, 21.0, 80, 0.0
24, LOC_CITY_NAME_ATHENS, 19.2, BUILDING_GRANARY, 19.2, 65, 0.0
24, LOC_CITY_HA_NOI, 8.4, UNIT_SETTLER, 66.0, 80, 0.0
24, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 56.8, 110, 0.0
24, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_WARRIOR, 7.2, 40, 0.0
24, LOC_CITY_NAME_MBANZA_KONGO, 7.2, DISTRICT_CAMPUS, 31.6, 63, 0.0
24, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 38.0, 60, 0.0
24, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 42.5, 60, 0.0
24, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 18.0, 40, 0.0
24, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 24.0, 65, 0.0
24, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 28.5, 65, 0.0
24, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 55.0, 60, 0.0
24, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_MONUMENT, 58.5, 60, 0.0
24, LOC_CITY_NAME_LISBON, 3.5, BUILDING_MONUMENT, 53.0, 60, 0.0
24, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_MONUMENT, 61.5, 60, 1.5
25, LOC_CITY_NAME_TYRE, 9.0, UNIT_SETTLER, 30.0, 80, 0.0
25, LOC_CITY_NAME_ATHENS, 10.8, BUILDING_GRANARY, 30.0, 65, 0.0
25, LOC_CITY_NAME_ATHENS, 23.0, BUILDING_GRANARY, 53.0, 65, 0.0
25, LOC_CITY_HA_NOI, 8.4, UNIT_SETTLER, 74.4, 80, 0.0
25, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 65.2, 110, 0.0
25, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_WARRIOR, 14.4, 40, 0.0
25, LOC_CITY_NAME_MBANZA_KONGO, 7.2, DISTRICT_CAMPUS, 38.8, 63, 0.0
25, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 41.0, 60, 0.0
25, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 45.5, 60, 0.0
25, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 24.0, 40, 0.0
25, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 28.0, 65, 0.0
25, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 31.0, 65, 0.0
25, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 59.0, 60, 0.0
25, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_MONUMENT, 62.0, 60, 2.0
25, LOC_CITY_NAME_LISBON, 3.5, BUILDING_MONUMENT, 56.5, 60, 0.0
25, LOC_CITY_NAME_JOHANNESBURG, 5.5, BUILDING_GRANARY, 5.5, 65, 0.0
26, LOC_CITY_NAME_TYRE, 9.0, UNIT_SETTLER, 39.0, 80, 0.0
26, LOC_CITY_NAME_ATHENS, 10.8, BUILDING_GRANARY, 63.8, 65, 0.0
26, LOC_CITY_HA_NOI, 8.4, UNIT_SETTLER, 82.8, 80, 2.8
26, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 73.6, 110, 0.0
26, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_WARRIOR, 21.6, 40, 0.0
26, LOC_CITY_NAME_MBANZA_KONGO, 9.6, DISTRICT_CAMPUS, 48.4, 63, 0.0
26, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 44.0, 60, 0.0
26, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 48.5, 60, 0.0
26, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 30.0, 40, 0.0
26, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 32.0, 65, 0.0
26, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 33.5, 65, 0.0
26, LOC_CITY_NAME_YEREVAN, 4.0, BUILDING_MONUMENT, 63.0, 60, 3.0
26, LOC_CITY_NAME_VATICAN_CITY, 5.5, BUILDING_GRANARY, 5.5, 65, 0.0
26, LOC_CITY_NAME_LISBON, 3.5, BUILDING_MONUMENT, 60.0, 60, 0.0
26, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 9.5, 65, 0.0
27, LOC_CITY_NAME_TYRE, 9.0, UNIT_SETTLER, 48.0, 80, 0.0
27, LOC_CITY_NAME_ATHENS, 10.8, BUILDING_GRANARY, 74.6, 65, 9.6
27, LOC_CITY_HA_NOI, 10.0, UNIT_BUILDER, 59.2, 50, 6.4
27, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 82.0, 110, 0.0
27, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_WARRIOR, 28.8, 40, 0.0
27, LOC_CITY_NAME_MBANZA_KONGO, 12.0, DISTRICT_CAMPUS, 60.4, 63, 0.0
27, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 47.0, 60, 0.0
27, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 51.5, 60, 0.0
27, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 36.0, 40, 0.0
27, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 36.0, 65, 0.0
27, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 36.0, 65, 0.0
27, LOC_CITY_NAME_YEREVAN, 21.0, UNIT_WARRIOR, 21.0, 40, 0.0
27, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 9.0, 65, 0.0
27, LOC_CITY_NAME_LISBON, 10.5, UNIT_BUILDER, 10.5, 54, 0.0
27, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 13.5, 65, 0.0
28, LOC_CITY_NAME_TYRE, 9.0, UNIT_WARRIOR, 9.0, 40, 0.0
28, LOC_CITY_NAME_ATHENS, 22.8, UNIT_WARRIOR, 22.8, 40, 0.0
28, LOC_CITY_HA_NOI, 13.6, BUILDING_GRANARY, 13.6, 65, 0.0
28, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 90.4, 110, 0.0
28, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_WARRIOR, 36.0, 40, 0.0
28, LOC_CITY_NAME_MBANZA_KONGO, 12.0, DISTRICT_CAMPUS, 72.4, 63, 9.4
28, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 50.0, 60, 0.0
28, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 54.5, 60, 0.0
28, LOC_CITY_NAME_CHINGUETTI, 6.0, UNIT_WARRIOR, 42.0, 40, 0.0
28, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 40.0, 65, 0.0
28, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 38.5, 65, 0.0
28, LOC_CITY_NAME_YEREVAN, 12.0, UNIT_WARRIOR, 33.0, 40, 0.0
28, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 12.5, 65, 0.0
28, LOC_CITY_NAME_LISBON, 10.5, UNIT_BUILDER, 21.0, 54, 0.0
28, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 17.5, 65, 0.0
29, LOC_CITY_NAME_TYRE, 10.0, UNIT_WARRIOR, 19.0, 40, 0.0
29, LOC_CITY_NAME_ATHENS, 13.2, UNIT_WARRIOR, 36.0, 40, 0.0
29, LOC_CITY_HA_NOI, 8.4, BUILDING_GRANARY, 22.0, 65, 0.0
29, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 98.8, 110, 0.0
29, LOC_CITY_NAME_RA_KEDET, 4.8, UNIT_WARRIOR, 40.8, 40, 0.8
29, LOC_CITY_NAME_MBANZA_KONGO, 21.4, UNIT_SETTLER, 21.4, 80, 0.0
29, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 53.0, 60, 0.0
29, LOC_CITY_NAME_HUNZA, 3.0, BUILDING_MONUMENT, 57.5, 60, 0.0
29, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 2.0, 65, 0.0
29, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 44.0, 65, 0.0
29, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 41.0, 65, 0.0
29, LOC_CITY_NAME_YEREVAN, 12.0, UNIT_WARRIOR, 45.0, 40, 0.0
29, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 16.0, 65, 0.0
29, LOC_CITY_NAME_LISBON, 10.5, UNIT_BUILDER, 31.5, 54, 0.0
29, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 21.5, 65, 0.0
30, LOC_CITY_NAME_TYRE, 10.0, UNIT_WARRIOR, 29.0, 40, 0.0
30, LOC_CITY_NAME_ATHENS, 13.2, UNIT_WARRIOR, 49.2, 40, 8.0
30, LOC_CITY_HA_NOI, 8.4, BUILDING_GRANARY, 30.4, 65, 0.0
30, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 107.2, 110, 0.0
30, LOC_CITY_NAME_RA_KEDET, 6.8, DISTRICT_HOLY_SITE, 6.8, 63, 0.0
30, LOC_CITY_NAME_MBANZA_KONGO, 13.2, UNIT_SETTLER, 34.6, 80, 0.0
30, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 56.0, 60, 0.0
30, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 59.9, 60, 0.0
30, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 3.6, 65, 0.0
30, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 48.0, 65, 0.0
30, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 43.5, 65, 0.0
30, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 4.0, 44, 0.0
30, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 19.5, 65, 0.0
30, LOC_CITY_NAME_LISBON, 10.5, UNIT_BUILDER, 42.0, 54, 0.0
30, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 25.5, 65, 0.0
31, LOC_CITY_NAME_TYRE, 10.0, UNIT_WARRIOR, 39.0, 40, 0.0
31, LOC_CITY_NAME_ATHENS, 21.2, UNIT_SETTLER, 21.2, 80, 0.0
31, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 9.6, 60, 0.0
31, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 115.6, 110, 5.6
31, LOC_CITY_NAME_RA_KEDET, 6.0, DISTRICT_HOLY_SITE, 12.8, 63, 0.0
31, LOC_CITY_NAME_MBANZA_KONGO, 13.2, UNIT_SETTLER, 47.8, 80, 0.0
31, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 59.0, 60, 0.0
31, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 62.3, 60, 2.3
31, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 5.2, 65, 0.0
31, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 52.0, 65, 0.0
31, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 46.0, 65, 0.0
31, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 8.0, 44, 0.0
31, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 23.0, 65, 0.0
31, LOC_CITY_NAME_LISBON, 10.5, UNIT_BUILDER, 52.5, 54, 0.0
31, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 29.5, 65, 0.0
32, LOC_CITY_NAME_TYRE, 10.0, UNIT_WARRIOR, 49.0, 40, 9.0
32, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 36.8, 80, 0.0
32, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 19.2, 60, 0.0
32, LOC_CITY_NAME_AMSTERDAM, 14.0, DISTRICT_HOLY_SITE, 14.0, 73, 0.0
32, LOC_CITY_NAME_RA_KEDET, 6.0, DISTRICT_HOLY_SITE, 18.8, 63, 0.0
32, LOC_CITY_NAME_MBANZA_KONGO, 13.2, UNIT_SETTLER, 61.0, 80, 0.0
32, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_MONUMENT, 62.0, 60, 2.0
32, LOC_CITY_NAME_HUNZA, 14.1, UNIT_BUILDER, 14.1, 54, 0.0
32, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 6.8, 65, 0.0
32, LOC_CITY_NAME_NGAZARGAMU, 4.0, BUILDING_GRANARY, 56.0, 65, 0.0
32, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 48.5, 65, 0.0
32, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 12.0, 44, 0.0
32, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 26.5, 65, 0.0
32, LOC_CITY_NAME_LISBON, 9.6, UNIT_BUILDER, 62.1, 54, 1.7
32, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 33.5, 65, 0.0
33, LOC_CITY_NAME_TYRE, 19.0, BUILDING_GRANARY, 19.0, 65, 0.0
33, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 52.4, 80, 0.0
33, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 28.8, 60, 0.0
33, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 22.4, 73, 0.0
33, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_SCOUT, 3.3, 30, 0.0
33, LOC_CITY_NAME_RA_KEDET, 8.4, DISTRICT_HOLY_SITE, 27.2, 63, 0.0
33, LOC_CITY_NAME_MBANZA_KONGO, 13.2, UNIT_SETTLER, 74.2, 80, 0.0
33, LOC_CITY_NAME_NAZCA, 5.0, BUILDING_GRANARY, 5.0, 65, 0.0
33, LOC_CITY_NAME_HUNZA, 7.2, UNIT_BUILDER, 21.3, 54, 0.0
33, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 8.4, 65, 0.0
33, LOC_CITY_NAME_NGAZARGAMU, 4.5, BUILDING_GRANARY, 60.5, 65, 0.0
33, LOC_CITY_NAME_ANTIOCH, 2.5, BUILDING_GRANARY, 51.0, 65, 0.0
33, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 16.0, 44, 0.0
33, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 30.0, 65, 0.0
33, LOC_CITY_NAME_LISBON, 4.9, BUILDING_GRANARY, 4.9, 65, 0.0
33, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 37.5, 65, 0.0
34, LOC_CITY_NAME_TYRE, 10.0, BUILDING_GRANARY, 29.0, 65, 0.0
34, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 68.0, 80, 0.0
34, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 38.4, 60, 0.0
34, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 30.8, 73, 0.0
34, LOC_CITY_NAME_RA_KEDET, 8.4, DISTRICT_HOLY_SITE, 35.6, 63, 0.0
34, LOC_CITY_NAME_MBANZA_KONGO, 13.2, UNIT_SETTLER, 87.4, 80, 7.4
34, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_GRANARY, 8.0, 65, 0.0
34, LOC_CITY_NAME_HUNZA, 7.2, UNIT_BUILDER, 28.5, 54, 0.0
34, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 10.0, 65, 0.0
34, LOC_CITY_NAME_NGAZARGAMU, 4.5, BUILDING_GRANARY, 65.0, 65, 0.0
34, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_GRANARY, 54.0, 65, 0.0
34, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 20.0, 44, 0.0
34, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 33.5, 65, 0.0
34, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 8.1, 65, 0.0
34, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 41.5, 65, 0.0
35, LOC_CITY_NAME_TYRE, 10.0, BUILDING_GRANARY, 39.0, 65, 0.0
35, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 83.6, 80, 2.4
35, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 48.0, 60, 0.0
35, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 39.2, 73, 0.0
35, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_BUILDER, 6.6, 54, 0.0
35, LOC_CITY_NAME_RA_KEDET, 8.4, DISTRICT_HOLY_SITE, 44.0, 63, 0.0
35, LOC_CITY_NAME_MBANZA_KONGO, 18.2, BUILDING_ETEMENANKI, 18.2, 220, 0.0
35, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_GRANARY, 11.0, 65, 0.0
35, LOC_CITY_NAME_HUNZA, 7.2, UNIT_BUILDER, 35.7, 54, 0.0
35, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 11.6, 65, 0.0
35, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 5.0, 44, 0.0
35, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_GRANARY, 57.0, 65, 0.0
35, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 24.0, 46, 0.0
35, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 37.0, 65, 0.0
35, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 11.3, 65, 0.0
35, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 45.5, 65, 0.0
36, LOC_CITY_NAME_TYRE, 10.0, BUILDING_GRANARY, 49.0, 65, 0.0
36, LOC_CITY_NAME_ATHENS, 15.6, UNIT_BUILDER, 15.6, 54, 0.0
36, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 57.6, 60, 0.0
36, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 47.6, 73, 0.0
36, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_BUILDER, 9.9, 54, 0.0
36, LOC_CITY_NAME_MAASTRICHT, 3.3, UNIT_SCOUT, 3.3, 30, 0.0
36, LOC_CITY_NAME_RA_KEDET, 8.4, DISTRICT_HOLY_SITE, 52.4, 63, 0.0
36, LOC_CITY_NAME_MBANZA_KONGO, 10.8, BUILDING_ETEMENANKI, 29.0, 220, 0.0
36, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_GRANARY, 14.0, 65, 0.0
36, LOC_CITY_NAME_HUNZA, 7.2, UNIT_BUILDER, 42.9, 54, 0.0
36, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 13.2, 65, 0.0
36, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 10.0, 46, 0.0
36, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_GRANARY, 60.0, 65, 0.0
36, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 28.0, 47, 0.0
36, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 40.5, 65, 0.0
36, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 14.5, 65, 0.0
36, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 49.5, 65, 0.0
37, LOC_CITY_NAME_TYRE, 10.0, BUILDING_GRANARY, 59.0, 65, 0.0
37, LOC_CITY_NAME_ATHENS, 13.2, UNIT_BUILDER, 28.8, 54, 0.0
37, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 67.2, 60, 7.2
37, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 56.0, 73, 0.0
37, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_BUILDER, 13.2, 54, 0.0
37, LOC_CITY_NAME_RA_KEDET, 8.4, DISTRICT_HOLY_SITE, 60.8, 63, 0.0
37, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 42.2, 220, 0.0
37, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_GRANARY, 17.0, 65, 0.0
37, LOC_CITY_NAME_HUNZA, 7.2, UNIT_BUILDER, 50.2, 54, 0.0
37, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 14.8, 65, 0.0
37, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 15.0, 46, 0.0
37, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_GRANARY, 63.0, 65, 0.0
37, LOC_CITY_NAME_YEREVAN, 4.0, UNIT_TRADER, 32.0, 47, 0.0
37, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 44.0, 65, 0.0
37, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 17.7, 65, 0.0
37, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 53.5, 65, 0.0
38, LOC_CITY_NAME_TYRE, 11.0, BUILDING_GRANARY, 70.0, 65, 5.0
38, LOC_CITY_NAME_ATHENS, 13.2, UNIT_BUILDER, 42.0, 54, 0.0
38, LOC_CITY_HA_NOI, 16.8, UNIT_ARCHER, 16.8, 60, 0.0
38, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 64.4, 73, 0.0
38, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_BUILDER, 16.5, 54, 0.0
38, LOC_CITY_NAME_MAASTRICHT, 6.6, DISTRICT_HOLY_SITE, 6.6, 73, 0.0
