Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
20, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 32.5, 60, 0.0
21, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_MONUMENT, 57.0, 60, 0.0
21, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_SETTLER, 43.6, 80, 0.0
21, LOC_CITY_HA_NOI, 8.4, BUILDING_MONUMENT, 60.4, 60, 0.4
21, LOC_CITY_NAME_TOKYO, 6.0, UNIT_BUILDER, 52.8, 50, 2.8
21, LOC_CITY_NAME_MASHHAD, 6.0, UNIT_SETTLER, 31.2, 80, 0.0
21, LOC_CITY_NAME_ADUATUCA, 4.8, BUILDING_GREAT_BATH, 41.1, 180, 0.0
21, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_MONUMENT, 54.0, 60, 0.0
21, LOC_CITY_NAME_VATICAN_CITY, 3.0, BUILDING_MONUMENT, 56.0, 60, 0.0
21, LOC_CITY_NAME_BANDAR_BRUNEI, 3.0, BUILDING_MONUMENT, 28.0, 60, 0.0
21, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 23.5, 60, 0.0
21, LOC_CITY_NAME_BOLOGNA, 3.5, BUILDING_MONUMENT, 31.0, 60, 0.0
21, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 29.0, 60, 0.0
21, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 45.0, 40, 0.0
21, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 38.5, 60, 0.0
21, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 35.5, 60, 0.0
22, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_MONUMENT, 64.0, 60, 4.0
22, LOC_CITY_NAME_ULUNDI, 10.8, UNIT_SETTLER, 54.4, 80, 0.0
22, LOC_CITY_HA_NOI, 8.8, UNIT_SETTLER, 8.8, 80, 0.0
22, LOC_CITY_NAME_TOKYO, 10.0, , 0.0, 80, 0.0
22, LOC_CITY_NAME_MASHHAD, 6.0, UNIT_SETTLER, 37.2, 80, 0.0
22, LOC_CITY_NAME_ADUATUCA, 4.8, BUILDING_GREAT_BATH, 45.9, 180, 0.0
22, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_MONUMENT, 58.0, 60, 0.0
22, LOC_CITY_NAME_VATICAN_CITY, 3.0, BUILDING_MONUMENT, 59.0, 60, 0.0
22, LOC_CITY_NAME_BANDAR_BRUNEI, 3.0, BUILDING_MONUMENT, 31.0, 60, 0.0
22, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 26.0, 60, 0.0
22, LOC_CITY_NAME_BOLOGNA, 3.5, BUILDING_MONUMENT, 34.5, 60, 0.0
22, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 31.5, 60, 0.0
22, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 13.5, 40, 0.0
22, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 42.0, 60, 0.0
22, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 38.5, 60, 0.0
23, LOC_CITY_NAME_STIRLING, 11.0, UNIT_SETTLER, 11.0, 80, 0.0
23, LOC_CITY_NAME_ULUNDI, 10.8, UNIT_SETTLER, 65.2, 80, 0.0
23, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 19.6, 80, 0.0
23, LOC_CITY_NAME_TOKYO, 7.2, UNIT_SCOUT, 12.0, 30, 0.0
23, LOC_CITY_NAME_MASHHAD, 6.0, UNIT_SETTLER, 43.2, 80, 0.0
23, LOC_CITY_NAME_ADUATUCA, 4.8, BUILDING_GREAT_BATH, 50.7, 180, 0.0
23, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_MONUMENT, 62.0, 60, 2.0
23, LOC_CITY_NAME_VATICAN_CITY, 3.0, BUILDING_MONUMENT, 62.0, 60, 2.0
23, LOC_CITY_NAME_BANDAR_BRUNEI, 3.0, BUILDING_MONUMENT, 34.0, 60, 0.0
23, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 28.5, 60, 0.0
23, LOC_CITY_NAME_BOLOGNA, 3.5, BUILDING_MONUMENT, 38.0, 60, 0.0
23, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 34.0, 60, 0.0
23, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 27.0, 40, 0.0
23, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 45.5, 60, 0.0
23, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_MONUMENT, 41.5, 60, 0.0
24, LOC_CITY_NAME_STIRLING, 7.0, UNIT_SETTLER, 18.0, 80, 0.0
24, LOC_CITY_NAME_ULUNDI, 10.8, UNIT_SETTLER, 76.0, 80, 0.0
24, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 30.4, 80, 0.0
24, LOC_CITY_NAME_TOKYO, 7.2, UNIT_SCOUT, 19.2, 30, 0.0
24, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_SETTLER, 49.8, 80, 0.0
24, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 57.9, 180, 0.0
24, LOC_CITY_NAME_MUSCAT, 6.0, BUILDING_GRANARY, 6.0, 65, 0.0
24, LOC_CITY_NAME_VATICAN_CITY, 15.0, UNIT_WARRIOR, 15.0, 40, 0.0
24, LOC_CITY_NAME_BANDAR_BRUNEI, 3.0, BUILDING_MONUMENT, 37.0, 60, 0.0
24, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 31.0, 60, 0.0
24, LOC_CITY_NAME_BOLOGNA, 4.0, BUILDING_MONUMENT, 42.0, 60, 0.0
24, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 36.5, 60, 0.0
24, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 40.5, 40, 0.0
24, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 49.0, 60, 0.0
24, LOC_CITY_NAME_JOHANNESBURG, 3.5, BUILDING_MONUMENT, 45.0, 60, 0.0
25, LOC_CITY_NAME_STIRLING, 7.0, UNIT_SETTLER, 25.0, 80, 0.0
25, LOC_CITY_NAME_ULUNDI, 10.8, UNIT_SETTLER, 86.8, 80, 6.8
25, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 41.2, 80, 0.0
25, LOC_CITY_NAME_TOKYO, 8.4, UNIT_SCOUT, 27.6, 30, 0.0
25, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_SETTLER, 56.4, 80, 0.0
25, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 65.1, 180, 0.0
25, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 10.0, 65, 0.0
25, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_WARRIOR, 24.0, 40, 0.0
25, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 39.5, 60, 0.0
25, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 33.5, 60, 0.0
25, LOC_CITY_NAME_BOLOGNA, 4.0, BUILDING_MONUMENT, 46.0, 60, 0.0
25, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 39.0, 60, 0.0
25, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 13.5, 40, 0.0
25, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 52.5, 60, 0.0
25, LOC_CITY_NAME_JOHANNESBURG, 3.5, BUILDING_MONUMENT, 48.5, 60, 0.0
26, LOC_CITY_NAME_STIRLING, 7.0, UNIT_SETTLER, 32.0, 80, 0.0
26, LOC_CITY_NAME_ULUNDI, 16.4, UNIT_BUILDER, 16.4, 54, 0.0
26, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 52.0, 80, 0.0
26, LOC_CITY_NAME_TOKYO, 8.4, UNIT_SCOUT, 36.0, 30, 6.0
26, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_SETTLER, 63.0, 80, 0.0
26, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 72.3, 180, 0.0
26, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 14.0, 65, 0.0
26, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_WARRIOR, 33.0, 40, 0.0
26, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 42.0, 60, 0.0
26, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 36.0, 60, 0.0
26, LOC_CITY_NAME_BOLOGNA, 4.0, BUILDING_MONUMENT, 50.0, 60, 0.0
26, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 41.5, 60, 0.0
26, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 27.0, 40, 0.0
26, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 56.0, 60, 0.0
26, LOC_CITY_NAME_JOHANNESBURG, 3.5, BUILDING_MONUMENT, 52.0, 60, 0.0
27, LOC_CITY_NAME_STIRLING, 7.0, UNIT_SETTLER, 39.0, 80, 0.0
27, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_BUILDER, 25.9, 54, 0.0
27, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 62.8, 80, 0.0
27, LOC_CITY_NAME_TOKYO, 14.4, BUILDING_GRANARY, 14.4, 65, 0.0
27, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_SETTLER, 69.6, 80, 0.0
27, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 79.5, 180, 0.0
27, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 18.0, 65, 0.0
27, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_WARRIOR, 42.0, 40, 0.0
27, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 44.5, 60, 0.0
27, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 38.5, 60, 0.0
27, LOC_CITY_NAME_BOLOGNA, 4.0, BUILDING_MONUMENT, 54.0, 60, 0.0
27, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 44.0, 60, 0.0
27, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 40.5, 40, 0.0
27, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 59.5, 60, 0.0
27, LOC_CITY_NAME_JOHANNESBURG, 3.5, BUILDING_MONUMENT, 55.5, 60, 0.0
28, LOC_CITY_NAME_STIRLING, 7.0, UNIT_SETTLER, 46.0, 80, 0.0
28, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_BUILDER, 35.5, 54, 0.0
28, LOC_CITY_NAME_NONGOMA, 1.4, UNIT_SCOUT, 1.4, 30, 0.0
28, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 73.6, 80, 0.0
28, LOC_CITY_NAME_TOKYO, 8.4, BUILDING_GRANARY, 22.8, 65, 0.0
28, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_SETTLER, 76.1, 80, 0.0
28, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 86.7, 180, 0.0
28, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 22.0, 65, 0.0
28, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_BUILDER, 9.0, 50, 0.0
28, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 47.0, 60, 0.0
28, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 41.0, 60, 0.0
28, LOC_CITY_NAME_BOLOGNA, 4.0, BUILDING_MONUMENT, 58.0, 60, 0.0
28, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 46.5, 60, 0.0
28, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 13.5, 40, 0.0
28, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_MONUMENT, 63.0, 60, 3.0
28, LOC_CITY_NAME_JOHANNESBURG, 10.5, UNIT_WARRIOR, 10.5, 40, 0.0
29, LOC_CITY_NAME_STIRLING, 7.0, UNIT_SETTLER, 53.0, 80, 0.0
29, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_BUILDER, 45.1, 54, 0.0
29, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 84.4, 80, 4.4
29, LOC_CITY_NAME_TOKYO, 9.6, BUILDING_GRANARY, 32.4, 65, 0.0
29, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_SETTLER, 82.7, 80, 2.7
29, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 93.9, 180, 0.0
29, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 26.0, 65, 0.0
29, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_BUILDER, 18.0, 50, 0.0
29, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 49.5, 60, 0.0
29, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 43.5, 60, 0.0
29, LOC_CITY_NAME_BOLOGNA, 4.0, BUILDING_MONUMENT, 62.0, 60, 2.0
29, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 49.0, 60, 0.0
29, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 27.0, 40, 0.0
29, LOC_CITY_NAME_LAHORE, 6.5, BUILDING_GRANARY, 6.5, 65, 0.0
29, LOC_CITY_NAME_JOHANNESBURG, 10.5, UNIT_WARRIOR, 21.0, 40, 0.0
30, LOC_CITY_NAME_STIRLING, 8.0, UNIT_SETTLER, 61.0, 80, 0.0
30, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_BUILDER, 54.7, 54, 0.7
30, LOC_CITY_NAME_NONGOMA, 2.2, UNIT_BUILDER, 2.2, 58, 0.0
30, LOC_CITY_HA_NOI, 12.8, DISTRICT_CAMPUS, 12.8, 68, 0.0
30, LOC_CITY_NAME_TOKYO, 9.6, BUILDING_GRANARY, 42.0, 65, 0.0
30, LOC_CITY_NAME_MASHHAD, 8.7, BUILDING_GRANARY, 8.7, 65, 0.0
30, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 101.1, 180, 0.0
30, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 30.0, 65, 0.0
30, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_BUILDER, 27.0, 50, 0.0
30, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 52.0, 60, 0.0
30, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 46.0, 60, 0.0
30, LOC_CITY_NAME_BOLOGNA, 18.0, UNIT_WARRIOR, 18.0, 40, 0.0
30, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 51.5, 60, 0.0
30, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 40.5, 40, 0.0
30, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 10.0, 65, 0.0
30, LOC_CITY_NAME_JOHANNESBURG, 10.5, UNIT_WARRIOR, 31.5, 40, 0.0
31, LOC_CITY_NAME_STIRLING, 8.0, UNIT_SETTLER, 69.0, 80, 0.0
31, LOC_CITY_NAME_ULUNDI, 10.3, UNIT_SETTLER, 10.3, 110, 0.0
31, LOC_CITY_NAME_NONGOMA, 1.1, UNIT_BUILDER, 3.3, 58, 0.0
31, LOC_CITY_HA_NOI, 8.4, DISTRICT_CAMPUS, 21.2, 68, 0.0
31, LOC_CITY_NAME_TOKYO, 9.6, BUILDING_GRANARY, 51.6, 65, 0.0
31, LOC_CITY_NAME_MASHHAD, 6.0, UNIT_WARRIOR, 6.0, 40, 0.0
31, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 108.3, 180, 0.0
31, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 34.0, 65, 0.0
31, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_BUILDER, 36.0, 50, 0.0
31, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 54.5, 60, 0.0
31, LOC_CITY_NAME_HUNZA, 2.5, BUILDING_MONUMENT, 48.5, 60, 0.0
31, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_WARRIOR, 30.0, 40, 0.0
31, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 54.0, 60, 0.0
31, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 13.5, 40, 0.0
31, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 13.5, 65, 0.0
31, LOC_CITY_NAME_JOHANNESBURG, 10.5, UNIT_WARRIOR, 42.0, 40, 0.0
32, LOC_CITY_NAME_STIRLING, 8.0, UNIT_SETTLER, 77.0, 80, 0.0
32, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_SETTLER, 19.9, 110, 0.0
32, LOC_CITY_NAME_NONGOMA, 1.1, UNIT_BUILDER, 4.4, 58, 0.0
32, LOC_CITY_HA_NOI, 8.4, DISTRICT_CAMPUS, 29.6, 68, 0.0
32, LOC_CITY_NAME_TOKYO, 10.8, BUILDING_GRANARY, 62.4, 65, 0.0
32, LOC_CITY_NAME_MASHHAD, 6.0, UNIT_WARRIOR, 12.0, 40, 0.0
32, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 115.5, 180, 0.0
32, LOC_CITY_NAME_MUSCAT, 4.0, BUILDING_GRANARY, 38.0, 65, 0.0
32, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_BUILDER, 45.0, 50, 0.0
32, LOC_CITY_NAME_BANDAR_BRUNEI, 2.5, BUILDING_MONUMENT, 57.0, 60, 0.0
32, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 50.9, 60, 0.0
32, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_WARRIOR, 42.0, 40, 0.0
32, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 56.5, 60, 0.0
32, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 27.0, 40, 0.0
32, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 17.0, 65, 0.0
32, LOC_CITY_NAME_JOHANNESBURG, 3.5, BUILDING_MONUMENT, 59.0, 60, 0.0
33, LOC_CITY_NAME_STIRLING, 8.0, UNIT_SETTLER, 85.0, 80, 5.0
33, LOC_CITY_NAME_ULUNDI, 9.6, UNIT_SETTLER, 29.5, 110, 0.0
33, LOC_CITY_NAME_NONGOMA, 1.1, UNIT_BUILDER, 5.5, 58, 0.0
33, LOC_CITY_HA_NOI, 8.4, DISTRICT_CAMPUS, 38.0, 68, 0.0
33, LOC_CITY_NAME_TOKYO, 10.8, BUILDING_GRANARY, 73.2, 65, 8.2
33, LOC_CITY_NAME_MASHHAD, 6.0, UNIT_WARRIOR, 18.0, 40, 0.0
33, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 122.7, 180, 0.0
33, LOC_CITY_NAME_MUSCAT, 4.5, BUILDING_GRANARY, 42.5, 65, 0.0
33, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_BUILDER, 54.0, 50, 0.0
33, LOC_CITY_NAME_BANDAR_BRUNEI, 3.5, BUILDING_MONUMENT, 60.5, 60, 0.5
33, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 53.3, 60, 0.0
33, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_WARRIOR, 12.0, 40, 0.0
33, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 59.0, 60, 0.0
33, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 40.5, 40, 0.0
33, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 20.5, 65, 0.0
33, LOC_CITY_NAME_JOHANNESBURG, 3.5, BUILDING_MONUMENT, 62.5, 60, 2.5
33, LOC_CITY_NAME_JOHANNESBURG, 31.5, BUILDING_GRANARY, 31.5, 65, 0.0
34, LOC_CITY_NAME_STIRLING, 12.0, BUILDING_STONEHENGE, 12.0, 180, 0.0
34, LOC_CITY_NAME_ULUNDI, 12.0, UNIT_SETTLER, 41.5, 110, 0.0
34, LOC_CITY_NAME_NONGOMA, 1.9, UNIT_WARRIOR, 1.9, 40, 0.0
34, LOC_CITY_HA_NOI, 8.4, DISTRICT_CAMPUS, 46.4, 68, 0.0
34, LOC_CITY_TRA_KIEU, 3.3, UNIT_SCOUT, 3.3, 30, 0.0
34, LOC_CITY_NAME_TOKYO, 19.0, DISTRICT_HOLY_SITE, 19.0, 68, 0.0
34, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_WARRIOR, 24.6, 40, 0.0
34, LOC_CITY_NAME_ADUATUCA, 7.2, BUILDING_GREAT_BATH, 129.9, 180, 0.0
34, LOC_CITY_NAME_MUSCAT, 4.5, BUILDING_GRANARY, 47.0, 65, 0.0
34, LOC_CITY_NAME_VATICAN_CITY, 3.0, UNIT_TRADER, 3.0, 44, 0.0
34, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_BUILDER, 12.0, 54, 0.0
34, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 55.7, 60, 0.0
34, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_WARRIOR, 24.0, 40, 0.0
34, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_MONUMENT, 61.5, 60, 1.5
34, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 13.5, 40, 0.0
34, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 24.0, 65, 0.0
34, LOC_CITY_NAME_JOHANNESBURG, 3.0, BUILDING_GRANARY, 34.5, 65, 0.0
35, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_STONEHENGE, 19.0, 180, 0.0
35, LOC_CITY_NAME_ULUNDI, 12.0, UNIT_SETTLER, 53.5, 110, 0.0
35, LOC_CITY_NAME_NONGOMA, 1.9, UNIT_WARRIOR, 3.8, 40, 0.0
35, LOC_CITY_HA_NOI, 9.6, DISTRICT_CAMPUS, 55.9, 68, 0.0
35, LOC_CITY_NAME_TOKYO, 10.8, DISTRICT_HOLY_SITE, 29.8, 68, 0.0
35, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_WARRIOR, 31.2, 40, 0.0
35, LOC_CITY_NAME_PASARGADAE, 9.9, UNIT_BUILDER, 9.9, 50, 0.0
35, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 137.6, 180, 0.0
35, LOC_CITY_NAME_MUSCAT, 4.5, BUILDING_GRANARY, 51.5, 65, 0.0
35, LOC_CITY_NAME_VATICAN_CITY, 3.0, UNIT_TRADER, 6.0, 46, 0.0
35, LOC_CITY_NAME_BANDAR_BRUNEI, 10.5, UNIT_BUILDER, 22.5, 54, 0.0
35, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 58.1, 60, 0.0
35, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_WARRIOR, 36.0, 40, 0.0
35, LOC_CITY_NAME_BOLOGNA, 87.0, UNIT_WARRIOR, 123.0, 40, 25.0
35, LOC_CITY_NAME_VILNIUS, 12.0, UNIT_WARRIOR, 12.0, 40, 0.0
35, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 27.0, 40, 0.0
35, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 27.5, 65, 0.0
35, LOC_CITY_NAME_JOHANNESBURG, 2.4, BUILDING_GRANARY, 36.9, 65, 0.0
36, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_STONEHENGE, 26.0, 180, 0.0
36, LOC_CITY_NAME_ULUNDI, 12.0, UNIT_SETTLER, 65.5, 110, 0.0
36, LOC_CITY_NAME_NONGOMA, 1.9, UNIT_WARRIOR, 5.8, 40, 0.0
36, LOC_CITY_HA_NOI, 9.6, DISTRICT_CAMPUS, 65.5, 68, 0.0
36, LOC_CITY_TRA_KIEU, 6.6, DISTRICT_CAMPUS, 6.6, 68, 0.0
36, LOC_CITY_NAME_TOKYO, 10.8, DISTRICT_HOLY_SITE, 40.6, 68, 0.0
36, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_WARRIOR, 37.8, 40, 0.0
36, LOC_CITY_NAME_PASARGADAE, 3.3, UNIT_BUILDER, 13.2, 50, 0.0
36, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 145.3, 180, 0.0
36, LOC_CITY_NAME_MUSCAT, 4.5, BUILDING_GRANARY, 56.0, 65, 0.0
36, LOC_CITY_NAME_VATICAN_CITY, 3.0, UNIT_TRADER, 9.0, 46, 0.0
36, LOC_CITY_NAME_BANDAR_BRUNEI, 10.5, UNIT_BUILDER, 33.0, 54, 0.0
36, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_MONUMENT, 60.5, 60, 0.5
36, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 19.5, 40, 0.0
36, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 40.5, 40, 0.0
36, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 31.0, 65, 0.0
36, LOC_CITY_NAME_JOHANNESBURG, 2.4, BUILDING_GRANARY, 39.3, 65, 0.0
37, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_STONEHENGE, 33.0, 180, 0.0
37, LOC_CITY_NAME_ULUNDI, 12.0, UNIT_SETTLER, 77.5, 110, 0.0
37, LOC_CITY_NAME_NONGOMA, 3.8, UNIT_WARRIOR, 9.6, 40, 0.0
37, LOC_CITY_HA_NOI, 9.6, DISTRICT_CAMPUS, 75.1, 68, 7.1
37, LOC_CITY_TRA_KIEU, 1.1, DISTRICT_CAMPUS, 7.7, 68, 0.0
37, LOC_CITY_NAME_TOKYO, 10.8, DISTRICT_HOLY_SITE, 51.4, 68, 0.0
37, LOC_CITY_NAME_MASHHAD, 6.6, UNIT_WARRIOR, 44.4, 40, 4.4
37, LOC_CITY_NAME_PASARGADAE, 3.3, UNIT_BUILDER, 16.5, 50, 0.0
37, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 153.0, 180, 0.0
37, LOC_CITY_NAME_MUSCAT, 4.5, BUILDING_GRANARY, 60.5, 65, 0.0
37, LOC_CITY_NAME_VATICAN_CITY, 3.5, UNIT_TRADER, 12.5, 46, 0.0
37, LOC_CITY_NAME_BANDAR_BRUNEI, 10.5, UNIT_BUILDER, 43.5, 54, 0.0
37, LOC_CITY_NAME_HUNZA, 8.7, UNIT_ARCHER, 8.7, 60, 0.0
37, LOC_CITY_NAME_BOLOGNA, 99.0, UNIT_ARCHER, 99.0, 60, 0.0
37, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 27.0, 40, 0.0
37, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 13.5, 40, 0.0
